Emp_ID,Age,Age_Group,Attrition,Department,Education_Field,Employee_Count,Gender,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Salary_Slab,Separation_Reason,Years_At_Company,State
E2549,41,40-49,No,Accounts,Arts,1,Male,Accountant,4,Married,43415,40001-50k,,20,Gujarat
E2550,37,30-39,Yes,Research,Technical,1,Female,Research Associate,1,Married,7519,7k-10k,Layoff,3,Maharashtra
E2551,25,20-29,No,Marketing,Management,1,Female,Marketing Analyst,2,Married,8742,7k-10k,,15,West Bengal
E2552,27,20-29,No,Accounts,Management,1,Male,Accountant,1,Single,10460,10001-20k,,30,Karnataka
E2553,43,40-49,Yes,Marketing,Science,1,Female,Marketing Analyst,4,Single,10652,10001-20k,Resignation,25,Tamil Nadu
E2554,47,40-49,No,Accounts,Arts,1,Female,Finance Analyst,1,Married,33297,30001-40k,,34,Gujarat
E2555,24,20-29,No,Manufacturing,Commerce,1,Female,Production Worker,3,Single,21028,20001-30k,,5,Uttar Pradesh
E2556,35,30-39,Yes,Sales,Management,1,Female,Sales Manager,3,Single,20803,20001-30k,Termination,32,Madhya Pradesh
E2557,32,30-39,No,HR,Arts,1,Female,HR Manager,1,Married,13307,10001-20k,,20,Maharashtra
E2558,39,30-39,No,Manufacturing,Technical,1,Female,Plant Manager,4,Divorced,38325,30001-40k,,15,Haryana
E2559,33,30-39,No,Logistics,Science,1,Female,Logistics Executive,1,Single,11177,10001-20k,,33,Maharashtra
E2560,44,40-49,No,Sales,Technical,1,Male,Sales Executive,3,Single,11644,10001-20k,,14,Tamil Nadu
E2561,33,30-39,No,Logistics,Management,1,Male,Logistics Executive,3,Single,38574,30001-40k,,5,Gujarat
E2562,34,30-39,No,Accounts,Management,1,Female,Finance Analyst,4,Single,13804,10001-20k,,1,Maharashtra
E2563,46,40-49,No,HR,Technical,1,Female,HR Manager,1,Divorced,11190,10001-20k,,23,Uttar Pradesh
E2564,40,40-49,No,HR,Management,1,Male,HR Manager,3,Married,21932,20001-30k,,27,Uttar Pradesh
E2565,57,50-59,No,Accounts,Arts,1,Male,Finance Analyst,3,Single,22749,20001-30k,,0,Gujarat
E2566,29,20-29,No,Accounts,Management,1,Male,Finance Analyst,1,Married,15727,10001-20k,,0,Uttar Pradesh
E2567,50,50-59,No,Marketing,Science,1,Male,Marketing Analyst,1,Single,10184,10001-20k,,27,Maharashtra
E2568,53,50-59,No,Accounts,Arts,1,Female,Accountant,2,Divorced,24332,20001-30k,,19,Gujarat
E2569,39,30-39,No,Research,Commerce,1,Female,Research Scientist,4,Married,17834,10001-20k,,7,Gujarat
E2570,27,20-29,No,Accounts,Management,1,Male,Accountant,4,Divorced,27325,20001-30k,,0,Gujarat
E2571,39,30-39,No,Research,Management,1,Male,Research Scientist,1,Single,16213,10001-20k,,25,Karnataka
E2572,40,40-49,No,Accounts,Science,1,Male,Finance Analyst,4,Divorced,8403,7k-10k,,24,Telangana
E2573,43,40-49,Yes,Marketing,Science,1,Male,Marketing Manager,3,Divorced,19554,10001-20k,Retirement,9,Gujarat
E2574,58,50-59,No,Research,Technical,1,Female,Research Associate,1,Single,10286,10001-20k,,11,Gujarat
E2575,53,50-59,No,Sales,Technical,1,Male,Sales Executive,1,Single,15705,10001-20k,,6,Madhya Pradesh
E2576,24,20-29,No,Research,Technical,1,Male,Research Associate,1,Married,14591,10001-20k,,11,Delhi
E2577,49,40-49,No,Manufacturing,Science,1,Male,Plant Manager,2,Single,19996,10001-20k,,16,Gujarat
E2578,31,30-39,No,Marketing,Technical,1,Female,Marketing Analyst,4,Married,18493,10001-20k,,4,West Bengal
E2579,56,50-59,No,Logistics,Technical,1,Female,Logistics Executive,2,Divorced,8845,7k-10k,,13,Telangana
E2580,50,50-59,No,Research,Commerce,1,Female,Research Associate,3,Divorced,41370,40001-50k,,33,Telangana
E2581,36,30-39,Yes,Manufacturing,Technical,1,Male,Plant Manager,4,Married,19133,10001-20k,Resignation,16,Gujarat
E2582,54,50-59,No,Manufacturing,Management,1,Male,Production Worker,2,Single,14496,10001-20k,,34,Tamil Nadu
E2583,28,20-29,No,Manufacturing,Science,1,Male,Production Worker,1,Single,36098,30001-40k,,0,Tamil Nadu
E2584,33,30-39,No,Accounts,Arts,1,Female,Finance Analyst,2,Divorced,9974,7k-10k,,14,Haryana
E2585,51,50-59,No,Manufacturing,Commerce,1,Female,Production Worker,1,Married,9196,7k-10k,,18,Telangana
E2586,42,40-49,No,Accounts,Science,1,Male,Finance Analyst,2,Divorced,18091,10001-20k,,4,Maharashtra
E2587,52,50-59,No,Logistics,Science,1,Male,Supply Chain Manager,2,Divorced,8152,7k-10k,,18,Haryana
E2588,45,40-49,No,Marketing,Management,1,Female,Marketing Analyst,2,Single,14753,10001-20k,,4,Maharashtra
E2589,41,40-49,No,HR,Technical,1,Male,HR Manager,1,Married,18898,10001-20k,,11,Haryana
E2590,58,50-59,No,Accounts,Management,1,Male,Accountant,2,Divorced,13023,10001-20k,,18,West Bengal
E2591,25,20-29,No,Manufacturing,Technical,1,Male,Plant Manager,4,Single,27543,20001-30k,,11,Haryana
E2592,49,40-49,No,Manufacturing,Technical,1,Female,Production Worker,4,Divorced,10514,10001-20k,,11,Haryana
E2593,41,40-49,No,Sales,Science,1,Male,Sales Manager,4,Divorced,49337,40001-50k,,17,Haryana
E2594,45,40-49,No,Manufacturing,Technical,1,Male,Production Worker,1,Single,47409,40001-50k,,33,Telangana
E2595,53,50-59,No,Marketing,Commerce,1,Male,Marketing Analyst,1,Single,12019,10001-20k,,32,Gujarat
E2596,57,50-59,No,Research,Commerce,1,Male,Research Associate,4,Married,16963,10001-20k,,17,Telangana
E2597,55,50-59,No,Research,Commerce,1,Female,Research Associate,4,Divorced,20796,20001-30k,,28,Haryana
E2598,57,50-59,No,Manufacturing,Science,1,Female,Plant Manager,4,Married,47972,40001-50k,,4,Tamil Nadu
E2599,23,20-29,No,Sales,Management,1,Female,Sales Executive,3,Single,19094,10001-20k,,24,Karnataka
E2600,36,30-39,No,Accounts,Arts,1,Male,Accountant,4,Single,16143,10001-20k,,23,Karnataka
E2601,55,50-59,Yes,Marketing,Technical,1,Female,Marketing Analyst,2,Divorced,10261,10001-20k,Layoff,28,Karnataka
E2602,57,50-59,No,Sales,Arts,1,Male,Sales Executive,3,Married,24046,20001-30k,,32,Uttar Pradesh
E2603,27,20-29,No,Accounts,Management,1,Female,Finance Analyst,3,Married,20397,20001-30k,,9,Karnataka
E2604,33,30-39,No,Marketing,Management,1,Male,Marketing Analyst,1,Divorced,13450,10001-20k,,32,Karnataka
E2605,24,20-29,No,Manufacturing,Science,1,Female,Plant Manager,2,Divorced,9669,7k-10k,,22,Delhi
E2606,39,30-39,No,Research,Commerce,1,Female,Research Associate,1,Married,32757,30001-40k,,10,Karnataka
E2607,42,40-49,No,Marketing,Commerce,1,Female,Marketing Manager,1,Single,22299,20001-30k,,23,Maharashtra
E2608,36,30-39,Yes,Manufacturing,Management,1,Male,Plant Manager,2,Single,8902,7k-10k,Retirement,23,Uttar Pradesh
E2609,54,50-59,No,Logistics,Science,1,Male,Supply Chain Manager,1,Divorced,49399,40001-50k,,6,Gujarat
E2610,56,50-59,No,HR,Science,1,Male,HR Manager,2,Married,14666,10001-20k,,20,Karnataka
E2611,47,40-49,Yes,Marketing,Technical,1,Female,Marketing Analyst,2,Married,18518,10001-20k,Better Opportunity,19,West Bengal
E2612,29,20-29,No,HR,Commerce,1,Male,HR Manager,1,Married,10846,10001-20k,,9,Maharashtra
E2613,57,50-59,No,Marketing,Management,1,Male,Marketing Manager,4,Single,19359,10001-20k,,24,Maharashtra
E2614,51,50-59,Yes,HR,Arts,1,Male,HR Manager,1,Single,15025,10001-20k,Layoff,14,Haryana
E2615,44,40-49,No,Logistics,Commerce,1,Male,Logistics Executive,3,Married,14573,10001-20k,,5,Madhya Pradesh
E2616,35,30-39,Yes,Research,Technical,1,Male,Research Associate,1,Married,47832,40001-50k,Retirement,1,Gujarat
E2617,35,30-39,No,Accounts,Science,1,Male,Accountant,2,Divorced,27098,20001-30k,,11,Tamil Nadu
E2618,23,20-29,No,HR,Management,1,Female,HR Manager,3,Divorced,10795,10001-20k,,3,Gujarat
E2619,58,50-59,No,Logistics,Commerce,1,Female,Supply Chain Manager,2,Married,16746,10001-20k,,22,Haryana
E2620,26,20-29,No,HR,Arts,1,Male,HR Manager,4,Married,42885,40001-50k,,12,Karnataka
E2621,59,50-59,No,Research,Technical,1,Female,Research Scientist,4,Single,28157,20001-30k,,16,Haryana
E2622,35,30-39,No,HR,Technical,1,Female,HR Executive,3,Married,19996,10001-20k,,30,Maharashtra
E2623,46,40-49,No,Logistics,Commerce,1,Male,Supply Chain Manager,4,Divorced,26674,20001-30k,,15,Uttar Pradesh
E2624,41,40-49,No,Manufacturing,Arts,1,Male,Production Worker,4,Single,39357,30001-40k,,25,Haryana
E2625,23,20-29,No,Logistics,Technical,1,Female,Supply Chain Manager,1,Divorced,19578,10001-20k,,27,Telangana
E2626,27,20-29,Yes,Sales,Management,1,Male,Sales Manager,1,Divorced,9251,7k-10k,Layoff,0,Haryana
E2627,38,30-39,No,Research,Technical,1,Female,Research Scientist,4,Single,12426,10001-20k,,11,Uttar Pradesh
E2628,46,40-49,Yes,Manufacturing,Arts,1,Female,Plant Manager,4,Divorced,44429,40001-50k,Retirement,19,Maharashtra
E2629,49,40-49,No,Sales,Science,1,Female,Sales Executive,1,Married,9370,7k-10k,,1,Gujarat
E2630,23,20-29,No,Research,Science,1,Male,Research Scientist,4,Divorced,13386,10001-20k,,14,Haryana
E2631,56,50-59,No,Manufacturing,Commerce,1,Female,Production Worker,4,Single,10511,10001-20k,,21,Tamil Nadu
E2632,58,50-59,No,HR,Arts,1,Male,HR Manager,2,Single,32499,30001-40k,,31,Uttar Pradesh
E2633,26,20-29,No,Manufacturing,Technical,1,Male,Production Worker,4,Single,13421,10001-20k,,19,Maharashtra
E2634,22,20-29,Yes,Logistics,Technical,1,Male,Supply Chain Manager,3,Divorced,16786,10001-20k,Layoff,32,Maharashtra
E2635,33,30-39,No,Sales,Science,1,Male,Sales Executive,2,Married,31591,30001-40k,,14,Maharashtra
E2636,57,50-59,No,HR,Science,1,Male,HR Manager,3,Single,14690,10001-20k,,2,Haryana
E2637,44,40-49,No,Logistics,Management,1,Female,Supply Chain Manager,4,Married,16577,10001-20k,,28,Karnataka
E2638,52,50-59,No,Research,Science,1,Male,Research Associate,1,Single,11752,10001-20k,,26,Karnataka
E2639,32,30-39,No,Manufacturing,Management,1,Male,Production Worker,2,Married,19202,10001-20k,,4,Maharashtra
E2640,31,30-39,No,Logistics,Technical,1,Male,Logistics Executive,1,Married,9793,7k-10k,,30,Uttar Pradesh
E2641,24,20-29,No,HR,Management,1,Male,HR Executive,2,Married,26290,20001-30k,,21,Madhya Pradesh
E2642,35,30-39,Yes,Sales,Management,1,Male,Sales Manager,1,Single,25130,20001-30k,Better Opportunity,34,Haryana
E2643,37,30-39,Yes,Sales,Commerce,1,Female,Sales Manager,2,Divorced,44077,40001-50k,Termination,6,West Bengal
E2644,31,30-39,Yes,Manufacturing,Science,1,Male,Plant Manager,2,Divorced,26396,20001-30k,Retirement,5,Gujarat
E2645,50,50-59,No,Logistics,Management,1,Male,Logistics Executive,3,Divorced,13865,10001-20k,,25,West Bengal
E2646,31,30-39,No,HR,Technical,1,Female,HR Executive,1,Married,12105,10001-20k,,0,Uttar Pradesh
E2647,33,30-39,No,Marketing,Arts,1,Male,Marketing Manager,3,Single,14993,10001-20k,,18,Uttar Pradesh
E2648,51,50-59,No,Research,Management,1,Female,Research Scientist,3,Married,18433,10001-20k,,6,Uttar Pradesh
E2649,22,20-29,No,Research,Science,1,Female,Research Associate,1,Single,34122,30001-40k,,11,Madhya Pradesh
E2650,26,20-29,No,HR,Commerce,1,Female,HR Executive,2,Married,36381,30001-40k,,19,Delhi
E2651,41,40-49,No,Marketing,Technical,1,Female,Marketing Manager,3,Single,13160,10001-20k,,22,Uttar Pradesh
E2652,29,20-29,Yes,Sales,Commerce,1,Male,Sales Manager,1,Single,30267,30001-40k,Retirement,24,Maharashtra
E2653,33,30-39,No,Manufacturing,Arts,1,Male,Plant Manager,2,Single,8997,7k-10k,,29,Karnataka
E2654,22,20-29,No,Accounts,Management,1,Female,Finance Analyst,3,Married,14088,10001-20k,,28,Karnataka
E2655,41,40-49,No,Accounts,Management,1,Female,Finance Analyst,3,Divorced,19822,10001-20k,,30,Gujarat
E2656,49,40-49,No,Manufacturing,Science,1,Male,Production Worker,3,Married,15762,10001-20k,,17,Uttar Pradesh
E2657,58,50-59,No,HR,Management,1,Female,HR Executive,2,Married,43589,40001-50k,,18,Maharashtra
E2658,58,50-59,No,Marketing,Technical,1,Female,Marketing Manager,3,Single,17431,10001-20k,,3,Maharashtra
E2659,33,30-39,Yes,Marketing,Arts,1,Female,Marketing Manager,2,Single,10137,10001-20k,Better Opportunity,0,Karnataka
E2660,58,50-59,No,Research,Commerce,1,Male,Research Associate,4,Divorced,8436,7k-10k,,14,Haryana
E2661,49,40-49,No,Sales,Arts,1,Female,Sales Executive,3,Divorced,7429,7k-10k,,7,Uttar Pradesh
E2662,36,30-39,No,Logistics,Management,1,Male,Supply Chain Manager,4,Single,15086,10001-20k,,14,Madhya Pradesh
E2663,27,20-29,No,Marketing,Commerce,1,Male,Marketing Analyst,1,Divorced,34281,30001-40k,,14,Delhi
E2664,41,40-49,No,Manufacturing,Science,1,Male,Production Worker,3,Divorced,10525,10001-20k,,21,Maharashtra
E2665,35,30-39,No,Logistics,Arts,1,Female,Supply Chain Manager,1,Single,10157,10001-20k,,17,Karnataka
E2666,23,20-29,No,Accounts,Commerce,1,Female,Finance Analyst,1,Married,7571,7k-10k,,15,Haryana
E2667,30,30-39,No,Logistics,Commerce,1,Male,Supply Chain Manager,1,Divorced,29766,20001-30k,,1,Maharashtra
E2668,58,50-59,No,Sales,Commerce,1,Male,Sales Manager,4,Single,28213,20001-30k,,19,Karnataka
E2669,41,40-49,No,Manufacturing,Technical,1,Male,Production Worker,2,Divorced,18905,10001-20k,,15,Delhi
E2670,47,40-49,No,Sales,Arts,1,Female,Sales Executive,4,Divorced,29537,20001-30k,,2,Uttar Pradesh
E2671,50,50-59,No,Logistics,Commerce,1,Female,Supply Chain Manager,4,Single,9794,7k-10k,,29,Karnataka
E2672,22,20-29,Yes,HR,Arts,1,Male,HR Executive,1,Divorced,16123,10001-20k,Termination,1,Haryana
E2673,56,50-59,No,Marketing,Commerce,1,Male,Marketing Manager,3,Divorced,39324,30001-40k,,34,West Bengal
E2674,27,20-29,No,Manufacturing,Science,1,Female,Plant Manager,2,Divorced,10531,10001-20k,,25,Karnataka
E2675,58,50-59,No,HR,Science,1,Male,HR Manager,1,Married,37858,30001-40k,,4,Uttar Pradesh
E2676,26,20-29,No,Logistics,Science,1,Female,Supply Chain Manager,2,Married,49850,40001-50k,,1,Maharashtra
E2677,54,50-59,No,Marketing,Management,1,Female,Marketing Analyst,4,Divorced,20018,20001-30k,,19,Gujarat
E2678,35,30-39,No,Research,Commerce,1,Male,Research Scientist,2,Single,18582,10001-20k,,33,Gujarat
E2679,33,30-39,No,HR,Management,1,Male,HR Executive,2,Divorced,8259,7k-10k,,33,Haryana
E2680,41,40-49,Yes,HR,Arts,1,Female,HR Executive,3,Divorced,9749,7k-10k,Layoff,19,Telangana
E2681,45,40-49,No,Logistics,Management,1,Female,Supply Chain Manager,1,Married,16850,10001-20k,,24,Gujarat
E2682,55,50-59,No,Accounts,Arts,1,Female,Finance Analyst,2,Married,19840,10001-20k,,19,Maharashtra
E2683,46,40-49,No,Logistics,Arts,1,Female,Logistics Executive,2,Married,16643,10001-20k,,24,Telangana
E2684,50,50-59,No,HR,Arts,1,Female,HR Manager,4,Divorced,16489,10001-20k,,13,Madhya Pradesh
E2685,52,50-59,No,Marketing,Management,1,Male,Marketing Manager,4,Divorced,10069,10001-20k,,11,Maharashtra
E2686,44,40-49,No,Accounts,Commerce,1,Female,Finance Analyst,2,Single,32832,30001-40k,,4,Karnataka
E2687,59,50-59,No,Logistics,Management,1,Female,Logistics Executive,1,Divorced,15241,10001-20k,,1,Maharashtra
E2688,41,40-49,No,Manufacturing,Commerce,1,Female,Production Worker,2,Divorced,31886,30001-40k,,15,Uttar Pradesh
E2689,44,40-49,No,Logistics,Commerce,1,Male,Logistics Executive,2,Married,15418,10001-20k,,29,Telangana
E2690,37,30-39,No,HR,Arts,1,Male,HR Manager,3,Married,14081,10001-20k,,23,Uttar Pradesh
E2691,29,20-29,No,HR,Management,1,Female,HR Manager,1,Married,17114,10001-20k,,29,Uttar Pradesh
E2692,42,40-49,No,Research,Commerce,1,Female,Research Scientist,3,Married,25722,20001-30k,,10,Maharashtra
E2693,22,20-29,No,Logistics,Science,1,Male,Supply Chain Manager,1,Married,8480,7k-10k,,13,Karnataka
E2694,29,20-29,No,HR,Commerce,1,Male,HR Executive,1,Single,24985,20001-30k,,22,Haryana
E2695,50,50-59,No,Manufacturing,Science,1,Male,Production Worker,1,Single,12888,10001-20k,,15,Telangana
E2696,53,50-59,Yes,Sales,Management,1,Male,Sales Manager,3,Single,12261,10001-20k,Retirement,20,Gujarat
E2697,59,50-59,No,Accounts,Management,1,Female,Accountant,3,Married,8210,7k-10k,,3,Uttar Pradesh
E2698,26,20-29,No,Sales,Management,1,Male,Sales Executive,3,Married,26299,20001-30k,,32,Maharashtra
E2699,43,40-49,No,Accounts,Commerce,1,Female,Accountant,4,Married,10621,10001-20k,,13,West Bengal
E2700,55,50-59,No,Manufacturing,Technical,1,Female,Production Worker,3,Single,29036,20001-30k,,18,Telangana
E2701,22,20-29,No,Logistics,Commerce,1,Male,Supply Chain Manager,4,Married,16940,10001-20k,,4,West Bengal
E2702,47,40-49,No,Research,Commerce,1,Male,Research Scientist,4,Single,36346,30001-40k,,30,Telangana
E2703,31,30-39,No,HR,Arts,1,Male,HR Manager,4,Married,33691,30001-40k,,17,Telangana
E2704,51,50-59,Yes,HR,Arts,1,Male,HR Executive,2,Divorced,24986,20001-30k,Termination,30,Tamil Nadu
E2705,39,30-39,No,HR,Commerce,1,Female,HR Executive,2,Single,34846,30001-40k,,29,Haryana
E2706,38,30-39,No,Logistics,Science,1,Female,Supply Chain Manager,2,Divorced,9778,7k-10k,,20,West Bengal
E2707,47,40-49,No,Accounts,Arts,1,Female,Finance Analyst,4,Single,48401,40001-50k,,29,Karnataka
E2708,29,20-29,No,Manufacturing,Commerce,1,Male,Production Worker,4,Married,17042,10001-20k,,3,Maharashtra
E2709,33,30-39,No,HR,Technical,1,Female,HR Manager,1,Married,13766,10001-20k,,4,Haryana
E2710,48,40-49,No,Sales,Science,1,Male,Sales Manager,4,Divorced,45487,40001-50k,,9,Haryana
E2711,29,20-29,No,HR,Management,1,Female,HR Manager,2,Married,16412,10001-20k,,26,Gujarat
E2712,46,40-49,No,Logistics,Commerce,1,Male,Supply Chain Manager,4,Single,13261,10001-20k,,15,Uttar Pradesh
E2713,25,20-29,No,Manufacturing,Commerce,1,Female,Plant Manager,4,Married,9339,7k-10k,,29,Gujarat
E2714,54,50-59,No,Research,Science,1,Female,Research Scientist,1,Married,15490,10001-20k,,12,Telangana
E2715,22,20-29,No,Manufacturing,Arts,1,Male,Production Worker,4,Single,12279,10001-20k,,20,Karnataka
E2716,40,40-49,No,Sales,Arts,1,Female,Sales Manager,3,Divorced,10124,10001-20k,,14,Telangana
E2717,52,50-59,No,HR,Arts,1,Female,HR Manager,1,Divorced,14712,10001-20k,,19,Telangana
E2718,37,30-39,No,HR,Management,1,Male,HR Executive,4,Married,22817,20001-30k,,19,Uttar Pradesh
E2719,35,30-39,No,Marketing,Science,1,Male,Marketing Manager,4,Single,10031,10001-20k,,4,Gujarat
E2720,26,20-29,Yes,Accounts,Science,1,Male,Finance Analyst,1,Divorced,8292,7k-10k,Layoff,31,Madhya Pradesh
E2721,47,40-49,No,Sales,Arts,1,Male,Sales Executive,4,Divorced,13624,10001-20k,,5,Telangana
E2722,49,40-49,No,Marketing,Arts,1,Male,Marketing Manager,2,Married,36126,30001-40k,,29,Gujarat
E2723,23,20-29,No,Manufacturing,Technical,1,Female,Plant Manager,3,Single,7065,7k-10k,,25,Uttar Pradesh
E2724,27,20-29,No,Research,Technical,1,Male,Research Associate,3,Divorced,17612,10001-20k,,12,Haryana
E2725,30,30-39,No,Accounts,Commerce,1,Female,Accountant,2,Married,44462,40001-50k,,28,Uttar Pradesh
E2726,54,50-59,No,Sales,Commerce,1,Female,Sales Manager,4,Married,7387,7k-10k,,4,Telangana
E2727,46,40-49,No,HR,Science,1,Male,HR Executive,4,Married,14272,10001-20k,,24,Tamil Nadu
E2728,34,30-39,No,Manufacturing,Science,1,Female,Plant Manager,3,Married,9048,7k-10k,,12,Uttar Pradesh
E2729,30,30-39,No,Sales,Management,1,Female,Sales Executive,4,Divorced,33093,30001-40k,,23,Haryana
E2730,34,30-39,Yes,HR,Management,1,Male,HR Executive,3,Single,39525,30001-40k,Retirement,30,Madhya Pradesh
E2731,52,50-59,No,Accounts,Technical,1,Female,Accountant,3,Married,36030,30001-40k,,19,Maharashtra
E2732,32,30-39,No,HR,Commerce,1,Male,HR Executive,2,Married,9434,7k-10k,,7,Haryana
E2733,25,20-29,No,Research,Technical,1,Male,Research Associate,3,Divorced,12207,10001-20k,,8,Gujarat
E2734,55,50-59,No,Manufacturing,Technical,1,Male,Production Worker,4,Married,12129,10001-20k,,20,Gujarat
E2735,59,50-59,No,Logistics,Commerce,1,Female,Supply Chain Manager,4,Married,33639,30001-40k,,19,Haryana
E2736,25,20-29,No,HR,Management,1,Female,HR Manager,1,Single,9792,7k-10k,,14,Haryana
E2737,59,50-59,No,Research,Commerce,1,Female,Research Scientist,4,Married,7420,7k-10k,,25,Tamil Nadu
E2738,40,40-49,No,Logistics,Arts,1,Female,Logistics Executive,1,Divorced,26198,20001-30k,,10,Karnataka
E2739,27,20-29,Yes,Manufacturing,Arts,1,Male,Plant Manager,3,Single,42608,40001-50k,Retirement,10,Haryana
E2740,55,50-59,Yes,Accounts,Arts,1,Female,Accountant,4,Divorced,14713,10001-20k,Layoff,26,Karnataka
E2741,39,30-39,No,Accounts,Science,1,Male,Finance Analyst,2,Single,15117,10001-20k,,29,Maharashtra
E2742,34,30-39,Yes,Manufacturing,Management,1,Female,Plant Manager,2,Single,24875,20001-30k,Better Opportunity,18,Maharashtra
E2743,44,40-49,Yes,Manufacturing,Management,1,Female,Production Worker,2,Married,17655,10001-20k,Termination,33,West Bengal
E2744,40,40-49,No,Sales,Science,1,Female,Sales Executive,3,Married,8233,7k-10k,,22,Haryana
E2745,32,30-39,No,Research,Technical,1,Female,Research Associate,3,Married,28331,20001-30k,,0,Gujarat
E2746,22,20-29,No,Research,Arts,1,Female,Research Scientist,1,Divorced,23893,20001-30k,,2,Tamil Nadu
E2747,45,40-49,Yes,Manufacturing,Arts,1,Male,Plant Manager,2,Married,19958,10001-20k,Retirement,2,Tamil Nadu
E2748,28,20-29,No,Marketing,Technical,1,Female,Marketing Manager,1,Married,25243,20001-30k,,27,West Bengal
E2749,46,40-49,Yes,Marketing,Commerce,1,Female,Marketing Manager,1,Single,22535,20001-30k,Layoff,13,Uttar Pradesh
E2750,42,40-49,No,Logistics,Commerce,1,Female,Logistics Executive,4,Married,11423,10001-20k,,29,Telangana
E2751,36,30-39,No,Logistics,Management,1,Female,Supply Chain Manager,4,Married,10697,10001-20k,,4,West Bengal
E2752,22,20-29,No,Marketing,Science,1,Male,Marketing Manager,2,Married,17899,10001-20k,,14,Uttar Pradesh
E2753,33,30-39,No,Manufacturing,Management,1,Female,Plant Manager,3,Married,32489,30001-40k,,13,Uttar Pradesh
E2754,28,20-29,Yes,Manufacturing,Commerce,1,Male,Plant Manager,4,Single,9123,7k-10k,Retirement,13,Uttar Pradesh
E2755,36,30-39,No,Logistics,Technical,1,Female,Supply Chain Manager,3,Married,9859,7k-10k,,7,Uttar Pradesh
E2756,42,40-49,No,HR,Management,1,Male,HR Executive,1,Single,20346,20001-30k,,7,Madhya Pradesh
E2757,40,40-49,No,Manufacturing,Arts,1,Male,Production Worker,1,Divorced,13098,10001-20k,,18,Gujarat
E2758,50,50-59,Yes,Marketing,Arts,1,Male,Marketing Manager,1,Married,13773,10001-20k,Layoff,31,Madhya Pradesh
E2759,46,40-49,No,Research,Technical,1,Male,Research Scientist,1,Married,11329,10001-20k,,30,Haryana
E2760,54,50-59,No,Manufacturing,Commerce,1,Male,Production Worker,2,Married,39343,30001-40k,,28,Uttar Pradesh
E2761,53,50-59,No,Manufacturing,Arts,1,Female,Plant Manager,1,Single,18989,10001-20k,,10,Delhi
E2762,56,50-59,No,HR,Arts,1,Male,HR Manager,4,Married,18932,10001-20k,,12,Uttar Pradesh
E2763,59,50-59,No,Logistics,Science,1,Female,Logistics Executive,1,Married,48983,40001-50k,,26,Delhi
E2764,47,40-49,No,Manufacturing,Management,1,Male,Plant Manager,3,Divorced,42972,40001-50k,,18,Maharashtra
E2765,32,30-39,No,Accounts,Commerce,1,Male,Finance Analyst,4,Single,23959,20001-30k,,25,Uttar Pradesh
E2766,56,50-59,No,Sales,Management,1,Female,Sales Manager,3,Single,8855,7k-10k,,8,Maharashtra
E2767,29,20-29,No,Marketing,Commerce,1,Male,Marketing Manager,3,Divorced,41133,40001-50k,,27,Haryana
E2768,35,30-39,No,Accounts,Arts,1,Male,Finance Analyst,2,Single,11661,10001-20k,,31,Gujarat
E2769,31,30-39,No,Logistics,Science,1,Male,Supply Chain Manager,2,Married,10624,10001-20k,,2,Tamil Nadu
E2770,23,20-29,No,Research,Management,1,Male,Research Associate,3,Married,28734,20001-30k,,31,Haryana
E2771,30,30-39,No,Sales,Arts,1,Female,Sales Manager,3,Divorced,16266,10001-20k,,4,Telangana
E2772,24,20-29,No,Accounts,Commerce,1,Male,Finance Analyst,1,Single,24400,20001-30k,,7,Telangana
E2773,42,40-49,No,Sales,Management,1,Male,Sales Manager,4,Single,27002,20001-30k,,13,Uttar Pradesh
E2774,47,40-49,No,Marketing,Management,1,Female,Marketing Analyst,1,Single,43492,40001-50k,,2,Gujarat
E2775,29,20-29,No,Logistics,Arts,1,Female,Supply Chain Manager,2,Divorced,37875,30001-40k,,23,Karnataka
E2776,23,20-29,No,Manufacturing,Management,1,Male,Production Worker,2,Married,32046,30001-40k,,12,Haryana
E2777,27,20-29,Yes,Research,Science,1,Male,Research Scientist,1,Divorced,30664,30001-40k,Retirement,28,Karnataka
E2778,49,40-49,No,Logistics,Science,1,Female,Logistics Executive,4,Married,31453,30001-40k,,7,Uttar Pradesh
E2779,50,50-59,No,Sales,Arts,1,Male,Sales Manager,3,Divorced,11746,10001-20k,,30,Haryana
E2780,47,40-49,Yes,Accounts,Commerce,1,Female,Finance Analyst,1,Married,12508,10001-20k,Resignation,25,Telangana
E2781,46,40-49,No,Marketing,Arts,1,Male,Marketing Manager,2,Single,20217,20001-30k,,17,West Bengal
E2782,33,30-39,No,Marketing,Science,1,Female,Marketing Manager,4,Single,7508,7k-10k,,17,Haryana
E2783,26,20-29,Yes,Logistics,Technical,1,Female,Logistics Executive,2,Single,15849,10001-20k,Better Opportunity,6,Maharashtra
E2784,55,50-59,No,Manufacturing,Technical,1,Female,Production Worker,4,Divorced,48835,40001-50k,,15,Uttar Pradesh
E2785,58,50-59,No,Accounts,Management,1,Male,Finance Analyst,4,Divorced,16133,10001-20k,,32,Uttar Pradesh
E2786,36,30-39,No,Manufacturing,Management,1,Male,Plant Manager,4,Divorced,47533,40001-50k,,2,Maharashtra
E2787,57,50-59,No,Manufacturing,Technical,1,Male,Production Worker,1,Single,12404,10001-20k,,3,Gujarat
